BTC,Gold,Oil
0.20651288,0.003098941,-0.014291548
-0.951962495,-0.004471272,0.052674561
-4.803627616,0.000722543,-0.000395257
2.128613417,-0.01056201,0.078247261
-1.239266909,0.006183249,0.064761216
-4.436080661,0.003637381,0.077548256
-7.738567347,0.008919115,-0.010051782
2.374601697,0.007024725,0.050172468
0.337678709,-0.008247196,0.011631375
-1.114396752,-0.003594338,-0.020618557
0.888112333,0.005933237,-0.014379868
5.91267173,0.001380529,0.030376671
-1.412952954,0.001490807,0.031531532
-5.742664613,-0.007059732,-0.038957235
-0.403714887,0.007290333,0.050155763
2.867850177,0.002814104,0.053741093
-2.443262329,0.013354583,0.006532235
0.079726798,0.01210115,0.035151856
2.263304902,0.009831161,0.011665762
-1.817594663,0.006684705,0.017682263
-4.562184791,0.013685848,0.059469595
-2.289476391,0.000356561,-0.03095661
0.900409622,0.002434201,0.018838305
0.049150767,-0.009867096,0.028571429
1.420833186,0.006232266,-0.070350473
6.33932529,-0.005557224,0
2.662282398,0.013794833,0.030252567
-0.422452259,0.006038292,0.035897436
-0.013534079,0.007007299,0.000790931
-2.503045972,-0.023309574,0.029146794
1.526113465,-0.002494131,0.023166023
-0.714620454,-0.045182496,0.032669729
-0.752511261,0.014258951,-0.007620452
-1.984260253,0.022362891,-0.049512378
0.595552272,-0.007129036,0.01760841
2.522554448,0.021621345,-0.015349194
-0.700431397,0.0097813,0.045837724
-0.088069272,-0.019995026,-0.009334006
-0.298079612,0.00625517,-0.000502008
-0.50498188,-0.004397627,0.021870287
-0.603531037,-0.004466348,0.001242854
-0.299288931,-0.006611912,0.007938477
0.865266369,0.006962352,-0.001474926
-0.733231157,-0.0154865,0.010375494
-1.785320892,0.019303226,-0.030584781
0.437850208,0.002381073,0.024507327
-3.248886872,0.002634646,-0.006195787
-12.46170972,-0.016238365,0.017424242
-0.794346606,-0.005695521,0.016029593
-4.345407204,-0.001909185,-0.005369783
1.418988552,0.002683179,-0.003192534
0.260960908,0.007992163,0.004183071
-1.897216619,0.004602874,0.032226322
3.062274961,-0.003019756,0.008666346
0.029795041,0.007594027,-0.020977354
0.811198323,0,0.005601559
-1.627272727,0.004639543,0.008240427
-1.061471737,-0.008995731,-0.014645858
-0.133954522,0.005637845,0.003403841
-3.362636957,-0.023859398,-0.033881897
4.26196326,-0.005474167,-0.00173525
-0.273843156,-0.019264081,0.015350334
4.77248834,0.005356473,0.022560078
-0.048118755,-0.003417525,0.015158807
-3.497619721,0.01052236,-0.005688552
0.510296139,0.008905852,-0.017869907
-0.324862262,-0.004045818,0.01060241
0.881666272,0.013271997,-0.008813721
-2.247192357,-0.001779173,0.025228256
-2.05360754,0.004814485,-0.007751938
0.945088317,-0.004692877,-0.00755965
-1.532702823,0.004355678,0.015388258
0.014093564,0.002380197,0.002336995
3.440056252,0.014643911,0.007746479
-0.317145689,-0.003152455,-0.003743566
-2.162668593,-0.016966741,-0.009590643
-6.900696504,0.006278358,0.003295669
-0.750622283,0.001521511,0.023371105
16.76391349,-0.003293773,0
6.63271672,0.004466162,-0.009436133
3.249512459,0.00472094,-0.000232666
-3.390871127,0.009363884,-0.006991377
2.207301903,-0.011829407,-0.001634368
-2.688246336,-0.000681878,-0.035099954
-0.143871217,-0.000157398,-0.006245496
0.992794989,0.003938248,-0.035878788
0.629590311,-0.01602262,-0.018241703
-1.024128484,-0.00505992,0.01109105
2.140932489,0.006424327,-0.068895643
-0.891571909,0.008257858,0.034248437
0.336494505,0.007382409,-0.013227513
-1.316606633,-0.00738104,0.008646312
-4.778272194,0.022801303,-0.001607717
0.406554103,0.000871795,0.026824034
2.614204727,-0.05194274,0.047196871
-3.394740801,0.006598358,0.019407813
1.014271712,-0.007728799,0.003417134
-0.507713182,0.005043189,-0.040751586
-1.490850512,0.005651525,-0.000757002
-2.019920475,0.000636065,0.004275654
0.228999884,-0.001641775,0.017929293
0.137326075,-0.002979516,0.00249066
-3.712864009,-0.005608974,0.013226853
-0.645697184,0.004075504,-0.031789059
-0.440382944,-0.016951863,0.027068437
-5.813626126,-0.017203951,-0.029573935
-4.713816191,-0.000441501,-0.04015544
0.596293733,-0.013244302,0.06
-5.578093584,-0.005528256,0.033545108
3.033811916,0.021681739,0.003012804
0.649086708,0.006101919,0.030007502
4.944547329,0.003926059,-0.017187122
-1.177559637,-0.00254784,-0.024009901
4.329165386,0.013524523,0.016949153
-2.572022442,0.004715717,0.02114954
-1.985775724,-0.019675802,-0.004133236
-1.315294595,-0.003038524,0
-0.023442577,0.001956522,0.003440649
-1.349155527,-0.00699187,0.019926199
2.702169269,0.013548211,-0.028869481
1.874001895,0.00075362,0.014985015
-0.525917267,0.011774781,-0.018714602
0.30451524,-0.001268968,-0.028470648
-2.283188928,-0.005335728,0.02539518
-1.560370859,-0.006744557,-0.040544008
-0.195870794,0.006700257,-0.032629045
-0.165325936,0.003142811,-0.007762684
0.843595785,-0.003497615,0.044551646
-2.663774894,0.002609159,0.017013233
0.770794463,0.006164311,0.02621232
-3.200741615,-0.002053712,-0.009701302
-3.883368353,0.020123677,-0.036325895
9.873275925,0.004316547,0.079003749
-1.752308037,-0.022634166,0.036331746
0.510675666,-0.004111371,-0.008135918
-0.768780233,-0.041666667,-0.008439836
5.186080523,0.000757002,-0.019785051
-2.448034919,-0.000650266,0.029126214
-0.840883933,-5.39E-05,-0.000241313
-0.704818372,0.003142609,0.011366385
-0.041776486,-0.009419152,0.003124249
0.732296584,0.006233596,0.010791367
0.845926198,0.014648438,0.014130947
0.996259924,-0.003358925,0.048319328
-1.927743783,-0.007524013,0.019857207
-0.700662434,0.000215216,-0.017260214
0.077968212,-0.002098241,-0.008061002
-3.264373116,-0.00291215,0
5.44785794,-0.003248159,-0.011756877
0.124029952,0.002546597,0.020279405
0.062005469,-0.000589812,0.014447655
5.441418716,-0.016205194,0.013584575
4.979829615,-0.001849334,-0.008450704
-1.104111015,-0.023603162,-0.00131406
-2.941877558,0.010421892,-0.001754386
4.851529982,0.008855398,0.023856424
-2.181400829,0.002783235,-0.008516074
2.056979979,0.002393516,0.005563878
-0.911793201,-0.009488695,0.013407108
8.626888638,-0.001205215,0.004621849
0.076804044,0.002228412,0.010658307
-1.133785563,-0.011321176,0.0138344
2.21475548,-0.000563063,-0.016481253
0.030179721,0.00157782,-0.018986021
-2.393582118,0.014814815,0.028424877
-0.682278906,-0.00187918,0.002911208
1.083964431,-0.003933518,-0.01264773
-0.614466051,-0.016344396,0.005867561
-3.204622488,-0.023773223,0.005609807
0.410255434,-0.005655586,0.003516029
-1.16613481,0.006268865,-0.016115702
3.297238253,-0.01192053,0.053820177
3.40337505,-0.004507141,0.016258531
5.238690238,0.001887572,0.005937067
-0.787278115,-0.013869299,0.025721579
2.275314812,0.022390282,-0.006276151
-1.667767087,0.004257801,0.019739364
0.351807317,-0.001391304,-0.007503283
-0.563700861,-0.000406858,0.013815291
-0.421685908,0.001563858,-0.026765799
-1.015245363,0.00011556,0.00211173
4.51254863,-0.001676301,0.003065134
1.66426863,-0.006472307,0.018846154
0.427036431,0.004377124,0.002070393
0.827196611,-0.004062947,0.003778575
2.594330089,-0.007868137,-0.015630885
-2.954080688,0.004224048,0.011500863
3.769283396,-0.005011521,-0.005670006
1.011241231,0.004167873,0.001705838
-0.92684689,-0.010274763,-0.005887939
1.139836797,-0.015761821,0.000958773
-4.250045435,0.017616703,0.03000577
0.129335673,0.011351668,0.023934181
-2.065444419,-0.000693642,0.011625795
4.726045745,0.007980569,0.004824875
-5.617337512,-0.001605136,0.006907545
0.018447781,0.011273438,0.015948125
0.83190844,-0.006660974,0.004302186
-0.270640329,-0.006764116,0.003934987
2.958806737,0.008890428,-0.002739726
-2.820639266,-0.005783326,0.026406628
-3.517987638,0.017390303,0.005999
-5.702046266,0.008726201,-0.004473161
0.423514682,-0.004609849,0.001167056
-1.477233446,0.004462016,0.014940239
-1.923758457,0.007869147,-0.018806744
0.097024618,-0.006965729,-0.015946844
4.51261972,-0.003475336,0.044327446
-1.695735021,0.002252125,-0.007882883
-0.105021992,-0.001291337,0.031489639
3.470350212,-0.001407341,0.00220855
0.853043302,-0.007632303,-0.030885597
-2.674766644,-0.002651772,-0.021146086
-9.58825019,0.013404219,-0.00796945
-1.305452808,-0.009591791,0.029051217
-0.445278422,0.003317589,0.045022921
0.506044028,0.016060436,0.030081047
-39.50530463,0.0087584,-0.024445111
16.22059121,0.001198649,-0.011123127
-7.245092852,-5.45E-05,0.009398496
3.650473274,-0.008377761,0.020401855
-6.181708962,0.004294681,-0.005306246
5.64302844,0.006406045,-0.002593045
1.513371883,0.011755783,-0.008112659
14.26057709,0.000374873,-0.002316602
0.751535609,0.006042135,-0.068612232
-0.28350071,0.006249332,0.031229013
-5.993980967,-0.000797703,0
11.19763413,0.000583369,-0.057441253
4.322648003,0.009079325,0.065853659
-0.997228931,0.000735913,-0.036842105
0.897652087,-0.000421208,0.042578659
-5.61295599,0.002895042,0.010339734
-1.925741181,0.001682616,-0.022756617
-5.695846328,0.003625854,-0.02133995
8.738712694,-0.019471343,0.032946714
0.250060599,0.010305975,-0.046341463
3.599110437,0.002375548,0.009013605
2.268882012,-0.003786285,0.008606142
-0.879617773,0.000580659,0.001344086
1.841980582,0.002643544,-0.007362784
-1.23413942,-0.011725117,0.00589722
8.225868846,-0.007288785,0.009054326
-1.808755918,-0.006103437,0.044837856
2.278070171,0.000214938,0.010027057
-1.042354482,-0.020691938,-0.003000632
-5.829857459,-0.002762275,0.006351223
0.261119826,0.010542425,-0.016228139
0.391895115,-0.00325258,-0.016669338
-0.954258458,0.002416952,0.005236459
0.448374096,-0.00084355,0.007948094
-3.600895092,0.001182632,-0.002417016
7.259807438,-0.000729517,0.015652735
-1.048156925,-0.008545087,0.013007614
3.156780204,0.00550542,0.020565149
-1.763926827,0.003388299,-0.020036991
-4.136405763,0.00326301,0.01335638
0.181432659,0.003748252,0.017976135
4.14800566,0.002838063,-0.012340105
5.014231339,-0.001995787,-0.008579746
0.281134587,0.004103815,0
0.448634244,-0.001437656,-0.00991307
2.043631608,0.001771185,0.005855162
1.059650856,0.009235193,0.009471433
-0.444200882,0.000164051,-0.029353612
13.43902887,-0.008575955,0.024126586
-1.8064425,-0.001324796,0.011755725
2.400928074,-0.001157982,-0.012663953
1.658570964,-0.004022703,-0.029411765
-0.873996108,0.000774422,-0.021138981
-0.249489833,-0.003091361,0.027306512
1.689713162,-0.001660762,0.03413183
1.347468674,0.001387732,0.000757346
9.219765076,0.001220595,0.002574197
-1.865455674,0.013414298,0.010429262
-2.659382328,-0.00834925,-0.009410007
-8.557725572,0.00286186,-0.001649175
-1.848610017,-0.001486129,0.00570742
2.905265568,0.000441087,0.015596881
5.656345087,-0.003305967,0.012354758
5.184357662,-0.024132396,0.000727167
-4.856530402,-0.021813031,0.010303294
0.701054964,-0.00017321,-0.004171461
3.189809835,0.013233934,0.010968394
0.545598594,-0.000627532,-0.000714184
0.427371062,0.013565891,0.007597477
-2.697662333,0.004997473,0.011554922
-4.655241115,-0.000726622,0.003255485
1.130299277,-0.001901779,0.013490725
0.099781897,-0.003576418,-0.004140787
-4.996944115,0.000673098,-0.008513608
2.090010025,0.014091624,0.007594937
-0.664805317,0.000497898,0.0299217
4.106662142,-0.007811202,-0.004767743
4.039734596,0.001226994,0.002331642
-1.553905807,0.013536096,0.000272926
2.876116521,-0.005160299,0.009956356
-2.572254097,0.003255711,-0.014596567
7.964421,-0.000385314,0.002748008
-6.710668048,-0.002587821,0
1.557256656,0.012255037,0.023537415
1.269769674,-0.019089174,0.001866169
-1.705942089,-0.001447581,-0.001063547
0.46906977,0.005081244,0.014637392
0.82901876,-0.002282597,-0.026277372
0.359290407,0.00257012,-0.022342586
-0.097832754,0.006853131,0.010669253
1.151810602,-0.006531606,0.017745018
-6.118427309,-0.02160958,-0.008563018
2.007246564,-0.001823777,0.014424373
0.088537088,0.00547258,-0.027138486
-1.385361446,0.00719343,-0.017955044
0.898299098,0.002140845,0.004616676
1.056009675,-0.010965408,-0.07091901
-0.648999629,0.004587945,0.012312312
-0.832635157,0.000114168,0.057938299
-0.810647836,-0.007142857,0.024067217
0.523295343,-0.006401384,0.00502022
-0.686615486,0.017960603,-0.003740648
4.206702967,0.000682905,-0.007892551
-0.627730188,0.002836718,0.006815021
-3.406366989,-0.005590693,0.016850829
-0.52525561,0.000738427,0.007355946
-0.943619594,-0.002608005,-0.035854418
-1.639451617,0.000227661,-0.013422819
1.157900577,-0.000967338,-0.030858931
0.838072171,0.003250456,0.015133706
-0.591541543,0.019484208,-0.012438531
1.027787019,0.002397413,-0.020624632
-1.575499973,-0.016135314,0.021540763
-0.311229577,-0.001018388,0.010801343
0.857493936,0.003229828,-0.003892734
-0.718007663,0.008760032,-0.00682049
3.029855305,-0.000336606,-0.006202924
-0.910679938,0.007063968,-0.012457363
1.929915527,0.007022628,-0.016821868
-2.157998148,-0.008459114,-0.013781356
0.605691682,0.002116992,-0.027010148
-0.584711585,0.002168233,0.059393157
0.744312878,-0.009769636,0.030515716
-0.652348465,0.005881364,0.010794026
0.14324958,-0.003008692,-0.008529412
-0.62933172,-0.014140398,0.014612546
-0.694529008,0.013334087,-0.001298701
0.225537897,0.013499944,-0.00982943
0.174453345,0.004064594,0.000583516
0.421905499,0.002134764,0.024893835
-0.523510179,0.007522486,-0.006737385
2.502188678,0.006697272,-0.006789945
1.36485623,0.002252856,0.000727273
0.894185431,-0.003204101,-0.010996961
-0.681746947,-0.005791195,0.013602457
1.701806439,0.009867889,-0.017589389
2.382577249,-0.004113907,0.025746653
11.05991619,-0.005097113,0.010180671
-1.121400259,-0.022477981,-0.002548131
1.781177249,-0.012384586,0.026144715
-0.008197814,-0.003012888,-0.000550585
2.123193322,-0.002343358,-0.008950702
4.108434947,-0.00557041,-0.022664071
-6.184302065,-0.005820135,-0.000424989
1.340847014,0.003882075,0.01947777
-0.246976741,-0.01182868,0.018479922
4.940318925,0.008194868,0.010103768
0.149426432,-0.004586899,0.016983421
-1.430311831,0.002922169,-0.001856025
1.440786727,0.000224077,0.006050013
-0.674601353,-0.004259373,0.00334314
1.808214394,0.004785228,0.010117146
-4.211083924,0.002297949,0.022661397
1.511926258,-0.008558962,0.017401392
1.864870801,-0.004176308,-0.020369433
-0.163245972,0.011417965,0.016883117
0.781000889,0.001887316,0.006213543
0.494414633,-0.003110765,0.011684885
3.107550254,-0.001507201,0.00173913
-2.737040098,0.007153236,-0.001737404
-1.594879909,0.003378378,0.008934111
0.843685503,-0.000773395,0.00981836
-2.71817533,-0.000662215,-0.001937046
1.142375965,-0.000442821,0.007162802
-0.13186425,0.004707576,0.006359491
0.859194445,0.00638415,-0.012921752
-3.658180537,-0.016392547,0.013920833
1.263515579,0.007495419,-0.002619671
-1.14331383,0.005453944,0.011108457
1.734540236,-0.011819286,-0.020500059
-0.529717444,0.003573423,0.006808511
2.139572853,0.001336005,0.005776868
-0.526505891,0.009548659,0.008277351
2.338810817,0.00329435,0.000476929
-4.474344425,-0.002355261,-0.026604069
-10.95566245,-0.003073377,-0.017086555
3.037593125,-0.003464013,0.023938516
-2.676175661,0.0160207,0.009860717
0.880424209,0.001085246,0.024221032
1.14617064,-0.004613047,-0.037738081
-2.37915062,0.003209487,0.002211031
0.913825486,0.004875406,-0.005171777
1.150569169,-0.010104285,0.002727498
0.493670225,-0.014494345,-0.002100581
0.510498282,-0.007223828,-0.027067296
-1.032883905,0.002008032,0.008552464
3.280124341,0.001445328,-0.033773489
1.063928477,0.005275433,0.01320132
1.564917948,-0.001825827,0.026680617
-0.127989659,0.001329345,-0.001146789
-0.060420475,0.007632743,-0.012375606
1.346790568,0.003513588,-0.130074036
-1.447208825,0.005254516,0.010400116
-4.606658437,0.001853871,-0.055111365
1.07888669,0.008264915,-0.02148933
-2.736568591,0.003866395,0.013256133
4.83192826,-0.009392678,-0.01837037
-0.462541669,0.008623013,0.03685467
0.393297382,0.016025641,0.033419392
0.425591807,-0.000841485,0.006957974
-0.725247024,0.002048857,-0.021787093
1.349743037,0.004839049,0.014006791
-0.59028207,0.007531775,-0.010410883
-1.461130098,-0.009913454,-0.00548369
-0.458888817,-0.010567413,0.007391613
-0.268107167,0.01854957,0.012590935
1.181551631,-0.011823369,-0.014738598
1.177411401,0.002174251,-0.026259455
-1.78406627,0.014495744,0.027597168
0.629643432,0.008794541,0.020906412
2.429779494,0.02113943,0.010406682
1.145949271,-0.034948063,0.029844644
2.195166977,0.003813729,0.000131631
0.67119918,-0.007648853,0.006838506
1.40056047,-0.014029265,0.005353878
-0.934054114,-0.012284383,-0.018914688
-0.023466429,-0.005676788,0.005152596
0.763976532,0.007654908,0.0127598
-1.615018692,-0.007187227,0.008681005
0.36186175,0.003839369,0.028741585
1.257272029,-0.007367336,-0.009042954
2.158801858,0.008461818,-0.008240365
1.349023866,0.009646467,0.035705177
7.312846348,-0.001731866,0.01548292
1.469162608,-0.009070064,-0.008452065
-0.352922852,-0.004773765,0.025572005
1.45994834,0.007796258,0.000596801
-0.632258291,0.008620245,-0.001789122
0.173066946,-0.009627265,0.013164137
4.474511862,0.00358051,0.004041104
-2.711613827,-0.005058587,0.007769918
1.426913104,-0.002334509,0.006739979
0.775954262,0.005030859,-0.018843481
1.702789802,0.005841907,0.017231135
-0.213907621,-0.000718096,0.024513254
-1.541402857,0.009553489,-0.006196213
3.497512478,0.007206293,-0.007771429
0.859127481,-0.003381106,0.008004574
10.22347976,0.003992924,0.000567215
-0.064785036,-0.01120533,-0.001018676
-4.888532875,0.001485123,0.026028643
4.432357288,,0.023505932
-0.947909868,,-0.005445437
-0.203543616,,-0.024879965
2.530069209,,-0.002225684
3.87401374,,-0.001444284
0.177082406,,0.034444444
-1.529346742,,0.016505165
-0.700454773,,-0.029104714
4.741304757,,0.015724976
5.662032372,,0.009460946
0.661065111,,-0.006111536
0.14101897,,0.004385003
4.790592047,,0.011242087
0.258045012,,0.00653951
-1.547118767,,0.003924133
-0.249159873,,0.003134457
4.311844342,,-0.018538363
-2.301096033,,0.007685019
-8.383857324,,0.076178583
-0.058019286,,0.032486931
3.385857138,,-0.032875236
2.625023702,,0.071507966
8.308331042,,-0.01590703
-4.726422341,,0.025109804
2.340159531,,-0.128028237
1.134238141,,-0.039760891
-3.973877504,,0.031512407
2.665610753,,-0.058581612
1.105827031,,-0.057098162
-0.990615574,,-0.00199517
-4.397111687,,0.080134256
1.18515988,,0.010422698
-1.546062868,,0.066489109
-1.195739643,,-0.010097431
4.281089544,,0.055856684
1.947504053,,-0.018607495
0.511864674,,0.019239374
0.792479281,,-0.061636557
9.827281698,,0.007441771
6.8507353,,0.024515393
1.360871863,,-0.066728711
3.09087266,,-0.019361849
-1.536756557,,0.043759474
-3.137126666,,-0.016399768
4.801565853,,-0.049486369
-2.4275969,,-0.011630301
2.138436898,,0.011217454
4.144634896,,-0.041768293
7.206564135,,0.057055795
-0.799217918,,0.033098801
3.035857107,,0.026391555
1.128458438,,0.011024946
5.442906701,,-0.048167053
0.166507651,,-0.002911208
1.410818767,,
9.704960844,,
2.559636007,,
-3.064662023,,
6.126274822,,
8.305947093,,
7.242225592,,
2.917214438,,
-1.22881832,,
-4.834836768,,
-7.196719687,,
-3.838225921,,
9.75715987,,
4.744593322,,
-6.138656556,,
-2.020963361,,
-0.462203341,,
2.250607746,,
-1.995960949,,
-1.208040568,,
-13.02038472,,
6.784586667,,
-2.646433991,,
0.567055303,,
-0.016274301,,
0.662177534,,
-6.462109887,,
9.889504018,,
2.649290432,,
0.048472418,,
-3.414510568,,
1.30964371,,
5.815391491,,
6.05017209,,
-1.817105996,,
3.664625785,,
2.344309066,,
-0.983435598,,
19.53613919,,
0.098242884,,
-3.474419232,,
7.056685498,,
-1.419802012,,
-0.305424208,,
3.013373687,,
-1.377858222,,
2.551287697,,
6.07785531,,
-1.084219613,,
8.444557899,,
-0.115926734,,
2.806852791,,
-5.790879488,,
-9.607864417,,
1.606021558,,
-5.238885978,,
-1.692791287,,
-0.368326473,,
-2.099637621,,
9.86597498,,
-2.329049903,,
3.948996431,,
-3.9231474,,
0.780624504,,
0.277741251,,
4.274664397,,
2.778816192,,
4.791047973,,
1.780274943,,
3.440492921,,
-0.954474527,,
6.932105501,,
-3.628254254,,
-5.715673202,,
2.329907994,,
3.536386346,,
-2.146912641,,
0.674884197,,
0.12453901,,
-1.288226751,,
-5.698729032,,
0.476376697,,
-3.75238302,,
-1.930801783,,
7.275365551,,
1.438512518,,
-0.070784709,,
3.330760618,,
1.9278236,,
-0.010247407,,
-0.032380277,,
0.390937059,,
-3.219795891,,
2.015811905,,
1.594412289,,
-1.925993899,,
-3.511948519,,
3.796156233,,
0.111953816,,
2.797572518,,
0.390335278,,
-0.23133796,,
6.206129935,,
-0.968116246,,
0.318379124,,
-2.887866351,,
-2.165409822,,
-6.427052193,,
-0.92051631,,
1.423360249,,
-4.674116083,,
-3.898034529,,
-1.094601666,,
-2.079257202,,
-1.960264419,,
10.05697136,,
1.871415138,,
-0.301298063,,
-2.354273028,,
7.729007562,,
0.178726022,,
-2.109335463,,
1.044889897,,
-6.943191103,,
7.952365424,,
-1.814938372,,
1.633285858,,
2.698328148,,
-1.062896012,,
-4.163213333,,
1.529808403,,
-12.42050029,,
0.270140692,,
0.341299471,,
-6.181606832,,
-0.708872551,,
-6.222242613,,
-1.580779282,,
-14.37507964,,
10.5134461,,
-8.077355949,,
0.500169738,,
-7.483639899,,
11.86470343,,
-1.25291831,,
2.393207308,,
-1.81423335,,
-7.439659341,,
-2.962947177,,
2.994120817,,
4.524391113,,
-1.505161081,,
2.381342341,,
4.466779243,,
-6.160454437,,
-3.573120748,,
0.789051266,,
-6.267461646,,
-0.524928361,,
12.00465537,,
-1.905234427,,
1.783502459,,
-4.783753768,,
9.774484529,,
3.833184352,,
-0.9187418,,
-4.470902107,,
-0.66763149,,
-5.967321529,,
-0.940132572,,
0.328150487,,
-11.21129478,,
2.832405267,,
3.59435809,,
2.933980538,,
-8.881582364,,
2.240809423,,
7.485801636,,
-0.598227966,,
4.107390979,,
-2.41347393,,
-4.395234698,,
0.848358905,,
2.612253282,,
1.780806666,,
-4.528406578,,
1.572744556,,
-1.045878991,,
-2.91299036,,
2.859558014,,
-0.925425119,,
2.256881276,,
-3.42207887,,
-1.07948937,,
0.277734323,,
-2.864196041,,
-1.539224628,,
0.434012897,,
0.820080666,,
-2.954569699,,
-3.402438095,,
7.902460999,,
0.445861517,,
4.170365199,,
1.855378916,,
3.26754425,,
5.247389702,,
5.951828251,,
1.426757139,,
-0.007721222,,
5.467172799,,
-1.764023242,,
-3.898524523,,
-1.762723314,,
-2.400728947,,
3.968221563,,
2.868074225,,
4.831843213,,
4.051813309,,
-1.745850696,,
5.614969599,,
-1.435451288,,
-0.162334101,,
-2.442657953,,
7.657512175,,
-1.530293207,,
-0.201153638,,
-2.283250543,,
-2.625960485,,
0.020896748,,
4.611362532,,
5.478648487,,
-1.014953225,,
0.85482165,,
0.506973912,,
-3.667169474,,
2.72540531,,
-4.348183868,,
4.75204221,,
-0.355717049,,
-0.260801896,,
-3.660055479,,
0.251112585,,
3.629719099,,
0.893516581,,
1.528043645,,
-0.164726589,,
3.684756901,,
1.752462668,,
-11.01744572,,
-1.750128071,,
0.753187251,,
-3.328430521,,
0.739236701,,
1.885079985,,
-2.356316307,,
4.830363198,,
2.161484296,,
-0.797108979,,
-0.917155605,,
2.098859238,,
-2.176310109,,
-8.945752433,,
-5.305528279,,
6.897220485,,
3.028702507,,
-4.579690389,,
-0.326881813,,
1.148963585,,
-2.34830599,,
-2.659265648,,
1.216989344,,
5.538469171,,
9.862161145,,
-1.052520066,,
1.186357311,,
2.126410347,,
4.564882063,,
7.466216092,,
-2.765578957,,
0.309025416,,
1.842345763,,
-0.52906548,,
5.145245038,,
-2.565486977,,
2.446724292,,
-0.039898325,,
7.54077653,,
-1.292068643,,
1.072285648,,
0.782598972,,
3.669007315,,
2.677044501,,
-5.769953365,,
-2.419768093,,
0.986220887,,
-0.709011328,,
3.658962648,,
-4.359580195,,
-3.174884437,,
3.701973381,,
2.769764873,,
-0.633713338,,
-0.904295708,,
-0.634096582,,
3.790555813,,
-0.512633784,,
-2.387223834,,
-0.745809798,,
0.870410951,,
2.933059728,,
6.720419486,,
-0.856205819,,
-3.084857173,,
-0.16670155,,
-1.006603704,,
0.40201353,,
1.769322496,,
-2.918797279,,
-5.577805996,,
0.476199436,,
-5.722508926,,
2.040054405,,
2.842735858,,
-1.818028952,,
-4.044034481,,
2.306813032,,
-0.70031487,,
3.188877371,,
-8.876877808,,
1.8563681,,
4.675758506,,
0.875357421,,
-1.429116635,,
0.410022307,,
-1.230639932,,
-5.104448567,,
-8.29942697,,
0.496150142,,
2.116756876,,
0.291503633,,
-0.232778107,,
-5.796574244,,
-0.831708246,,
4.771795147,,
1.34421975,,
-6.695082701,,
3.51268319,,
1.092394121,,
-2.522460871,,
-3.151595616,,
1.518733649,,
-0.327194906,,
0.498958468,,
4.211328901,,
-0.612486727,,
4.632074021,,
-0.037018955,,
-0.827095794,,
0.745679486,,
-0.145818415,,
-6.228028237,,
-2.269657372,,
1.412277632,,
-1.918364003,,
3.257940326,,
-0.914617919,,
-1.776586732,,
-1.32215622,,
-5.194797261,,
-0.848838488,,
-3.518428682,,
0.272479171,,
0.443572825,,
-0.1006339,,
2.16821141,,
2.746055458,,
-3.057993082,,
1.178640619,,
0.056502607,,
-0.02931463,,
-2.019982513,,
0.356597601,,
-1.634180296,,
-2.350192031,,
-10.41178518,,
-3.769730591,,
3.344974341,,
1.147206959,,
0.812785475,,
-0.403102738,,
0.958670088,,
1.497439055,,
1.193825419,,
-0.746905101,,
1.544675206,,
0.591911488,,
-4.6472388,,
1.125422365,,
11.42332838,,
-0.45490081,,
2.412294056,,
3.442874108,,
0.463047551,,
0.748632019,,
-1.977048506,,
-2.578914019,,
-0.367822233,,
-0.388958514,,
1.146844566,,
4.722876701,,
-1.506998003,,
-7.653493357,,
-1.335950919,,
0.261967332,,
-4.222342928,,
-3.591668927,,
3.302433842,,
-2.564246764,,
2.891783682,,
2.32329942,,
-0.261198863,,
-3.624178197,,
14.48555243,,
2.922150139,,
-1.189116908,,
-3.278405048,,
-7.785697461,,
0.636829112,,
-2.480229311,,
-1.12647316,,
1.954879974,,
8.290802396,,
-6.00762487,,
-1.756480707,,
0.200854283,,
-2.654162163,,
5.013639125,,
-0.98569825,,
4.668163429,,
-0.47699069,,
2.05196309,,
1.062371775,,
-2.225106295,,
-0.629778749,,
3.321451061,,
1.224219641,,
2.585421274,,
0.731278298,,
0.447068094,,
5.204277478,,
0.62879369,,
0.663360229,,
-0.773272107,,
-3.309361628,,
1.698822356,,
-1.020860786,,
1.301783699,,
0.373108921,,
-2.324899904,,
-5.114716092,,
0.634044522,,
-2.744186796,,
1.187990539,,
-1.391941238,,
-6.23451541,,
1.377393882,,
2.677083814,,
-2.929441151,,
1.526023619,,
-0.427082332,,
-1.735023663,,
2.830326344,,
1.696154004,,
-0.325354594,,
2.837696717,,
